time,area_h1,area_h2,area_h3,area_h4,area_h5
8900000,198881.78127199,12779.554691176,12779.554645856,12779.554696509,12779.554694467
8925000,198835.07102662,12791.232252388,12791.23220717,12791.23225796,12791.232255863
8950000,198788.39783274,12802.900550723,12802.900505575,12802.900556549,12802.900554413
8975000,198741.82586274,12814.543543082,12814.543497985,12814.543549175,12814.543547019
9000000,198695.37809113,12826.155485856,12826.155440768,12826.155492201,12826.155490038
9025000,198649.03332878,12837.741676325,12837.741631228,12837.741682914,12837.741680753
9050000,198602.73730651,12849.315681791,12849.315636655,12849.315688601,12849.315686446
9075000,198556.42295798,12860.89426883,12860.894223638,12860.894275847,12860.894273703
9100000,198510.03322899,12872.491700999,12872.49165573,12872.491708203,12872.491706073
9125000,198463.53911935,12884.115228334,12884.115182971,12884.115235732,12884.115233612
9150000,198416.9459455,12895.763521715,12895.763476257,12895.76352932,12895.763527204
9175000,198370.28410335,12907.428982169,12907.42893662,12907.42898997,12907.428987883
9200000,198323.58935396,12919.102669453,12919.102623791,12919.102677433,12919.102675365
9225000,198276.8859594,12930.778518036,12930.778472253,12930.778526175,12930.778524131
9250000,198230.18361519,12942.454104035,12942.454058121,12942.454112343,12942.45411031
9275000,198183.48651441,12954.128379142,12954.128333151,12954.12838765,12954.128385641
9300000,198136.80216178,12965.799467204,12965.799421165,12965.799475912,12965.79947394
9325000,198090.13910286,12977.465231851,12977.46518576,12977.465240732,12977.465238793
9350000,198043.49453275,12989.126374265,12989.126328188,12989.126383335,12989.126381464
9375000,197996.84242863,13000.789400174,13000.789354139,13000.789409424,13000.78940763
9400000,197950.13235414,13012.466918679,13012.466872715,13012.466928093,13012.466926369
9425000,197903.30145446,13024.174643506,13024.174597595,13024.174653037,13024.174651402
9450000,197856.29451925,13035.926377206,13035.926331395,13035.926386848,13035.926385295
9475000,197809.08391978,13047.729026975,13047.728981279,13047.72903671,13047.729035258
9500000,197761.68271919,13059.579327016,13059.579281441,13059.579336868,13059.579335486
9525000,197714.14613079,13071.463473985,13071.463428562,13071.463483983,13071.463482674
9550000,197666.55861066,13083.360353882,13083.360308621,13083.360364029,13083.360362809
9575000,197619.00958931,13095.247609063,13095.247563987,13095.247619379,13095.247618262
9600000,197571.56736011,13107.108166193,13107.108121325,13107.108176688,13107.108175685
9625000,197524.26105339,13118.934742688,13118.934698054,13118.934753374,13118.93475249
9650000,197477.07574719,13130.731069041,13130.731024666,13130.731079931,13130.731079167
9675000,197429.96070875,13142.509828451,13142.509784354,13142.509839544,13142.509838898
9700000,197382.84753181,13154.288122491,13154.288078674,13154.288133781,13154.288133244
9725000,197335.67268125,13166.081834954,13166.081791395,13166.081846418,13166.081845976
9750000,197288.39740036,13177.900655017,13177.900611702,13177.900666637,13177.900666284
9775000,197241.01740893,13189.745652694,13189.745609643,13189.745664498,13189.745664236
9800000,197193.55732159,13201.610674347,13201.610631564,13201.610686302,13201.610686196
9825000,197146.05261802,13213.486850083,13213.486807536,13213.48686216,13213.486862195
9850000,197098.53086421,13225.367288376,13225.367246055,13225.367300611,13225.367300741
9875000,197051.00429759,13237.24892991,13237.248887776,13237.24894223,13237.248942495
9900000,197003.4757161,13249.131075123,13249.131033208,13249.131087579,13249.131087984
9925000,196955.9481615,13261.012963644,13261.0129219,13261.012976207,13261.012976744
9950000,196908.42685713,13272.893289595,13272.893248017,13272.893302315,13272.893302939
9975000,196860.91063436,13284.772345158,13284.772303711,13284.772358018,13284.772358749
10000000,196813.3804359,13296.654894667,13296.654853349,13296.65490761,13296.65490847
10025000,196765.79493564,13308.551269608,13308.551228432,13308.551282683,13308.551283636
10050000,196718.0980743,13320.475484844,13320.475443789,13320.475498004,13320.475499058
10075000,196670.23603371,13332.440994893,13332.440953954,13332.441008159,13332.441009283
10100000,196622.17668835,13344.455831141,13344.455790296,13344.455844512,13344.455845695
10125000,196573.92451737,13356.518873807,13356.518833049,13356.518887251,13356.51888852
10150000,196525.52567821,13368.618583496,13368.618542843,13368.618597043,13368.618598403
10175000,196477.05971457,13380.735074328,13380.735033731,13380.735087971,13380.7350894
10200000,196428.61883284,13392.84529464,13392.845254131,13392.845308448,13392.845309939
10225000,196380.28235031,13404.92941514,13404.929374722,13404.929429136,13404.92943069
10250000,196332.0962542,13416.97593904,13416.97589871,13416.975953205,13416.97595484
10275000,196284.06418694,13428.983955732,13428.983915482,13428.983970067,13428.983971779
10300000,196236.15112195,13440.962221872,13440.962181685,13440.962236348,13440.962238137
10325000,196188.29759921,13452.925602472,13452.925562334,13452.925617066,13452.925618918
10350000,196140.44015827,13464.88996262,13464.889922547,13464.889977329,13464.889979236
10375000,196092.53187687,13476.867032897,13476.866992873,13476.867047699,13476.867049659
10400000,196044.55586531,13488.861035711,13488.860995756,13488.861050603,13488.861052619
10425000,195996.52548272,13500.868631282,13500.868591398,13500.868646262,13500.868648337
10450000,195948.47050888,13512.882374662,13512.882334848,13512.882389736,13512.88239187
10475000,195900.41757756,13524.895607419,13524.895567651,13524.895622588,13524.895624779
10500000,195852.37770892,13536.905574498,13536.90553481,13536.905589761,13536.905592007
10525000,195804.34770306,13548.913075891,13548.913036256,13548.913091246,13548.913093544
10550000,195756.32034213,13560.919916057,13560.919876478,13560.91993149,13560.919933841
10575000,195708.29158261,13572.927105876,13572.927066351,13572.927121376,13572.92712378
10600000,195660.25726339,13584.93568562,13584.935646151,13584.93570119,13584.935703645
10625000,195612.20252124,13596.949371102,13596.949331685,13596.949386736,13596.949389237
10650000,195564.09354897,13608.976614118,13608.976574748,13608.976629809,13608.97663235
10675000,195515.879289,13621.030179073,13621.03013974,13621.030194802,13621.030197379
10700000,195467.50396811,13633.124009269,13633.123969965,13633.124025025,13633.124027624
10725000,195418.9254752,13645.268632475,13645.268593205,13645.268648249,13645.268650864
10750000,195370.1325221,13657.466870718,13657.466831478,13657.466886536,13657.46688917
10775000,195321.15470285,13669.711325486,13669.711286272,13669.711341367,13669.711344025
10800000,195272.06107048,13681.984733535,13681.984694334,13681.984749481,13681.984752165
10825000,195222.94542034,13694.26364601,13694.263606833,13694.263662048,13694.263664762
10850000,195173.90241542,13706.524397166,13706.524358011,13706.524413321,13706.524416078
10875000,195125.00379481,13718.749052241,13718.749013103,13718.749068522,13718.749071326
10900000,195076.28306038,13730.929235768,13730.929196639,13730.929252178,13730.929255028
10925000,195027.73224595,13743.066939292,13743.066900179,13743.066955841,13743.066958741
10950000,194979.31015594,13755.172461716,13755.172422614,13755.17247839,13755.172481335
10975000,194930.9589321,13767.260267609,13767.260228511,13767.260284399,13767.26028738
11000000,194882.62404571,13779.343989151,13779.343950052,13779.34400604,13779.344009049
11025000,194834.2715004,13791.432125424,13791.432086322,13791.432142408,13791.432145447
11050000,194785.8956352,13803.526091663,13803.526052564,13803.526108753,13803.526111817
11075000,194737.51326169,13815.621684983,13815.621645881,13815.621702173,13815.621705268
11100000,194689.14692667,13827.713268678,13827.713229576,13827.713285972,13827.713289099
11125000,194640.80797448,13839.798006664,13839.797967562,13839.798024063,13839.798027227
11150000,194592.49039058,13851.877402585,13851.877363478,13851.877420078,13851.877423278
11175000,194544.17732589,13863.955668714,13863.955629594,13863.955686282,13863.955689515
11200000,194495.85171622,13876.037071093,13876.037031957,13876.03708873,13876.037092
11225000,194447.50007419,13888.124981561,13888.124942403,13888.124999268,13888.125002573
11250000,194399.10618878,13900.223452885,13900.223413695,13900.223470653,13900.223473984
11275000,194350.64113996,13912.339715068,13912.339675841,13912.339732889,13912.339736244
11300000,194302.05896442,13924.485258933,13924.485219667,13924.485276799,13924.48528018
11325000,194253.30296013,13936.674259996,13936.674220679,13936.674277896,13936.674281298
11350000,194204.32100396,13948.919749061,13948.919709665,13948.919766953,13948.919770362
11375000,194155.08382329,13961.22904423,13961.229004768,13961.229062145,13961.229065569
11400000,194105.59959621,13973.600100993,13973.600061468,13973.600118943,13973.600122389
11425000,194055.91975816,13986.020060482,13986.020020898,13986.020078488,13986.020081966
11450000,194006.1323704,13998.466907373,13998.466867745,13998.466925482,13998.466928997
11475000,193956.34306641,14010.914233299,14010.914193636,14010.914251543,14010.914255114
11500000,193906.64984065,14023.337539652,14023.337499956,14023.337558053,14023.337561686
11525000,193857.12118582,14035.719703255,14035.719663539,14035.719721847,14035.719725538
11550000,193807.78442327,14048.053893784,14048.05385405,14048.053912571,14048.053916327
11575000,193758.62618397,14060.343453502,14060.343413746,14060.343472475,14060.343476305
11600000,193709.60342013,14072.599144369,14072.599104581,14072.599163511,14072.599167404
11625000,193660.66119922,14084.834699515,14084.834659688,14084.834718811,14084.834722761
11650000,193611.75199014,14097.062001711,14097.06196184,14097.062021153,14097.062025156
11675000,193562.85023114,14109.287441391,14109.287401469,14109.28746097,14109.287465028
11700000,193513.95615406,14121.510960594,14121.510920619,14121.510980308,14121.510984419
11725000,193465.08637519,14133.728405244,14133.728365215,14133.728425089,14133.728429255
11750000,193416.2564727,14145.935880808,14145.935840717,14145.935900773,14145.935905
11775000,193367.46695511,14158.133260155,14158.133219997,14158.133280227,14158.133284508
11800000,193318.7013608,14170.324658684,14170.324618462,14170.32467886,14170.324683196
11825000,193269.93502418,14182.516242805,14182.5162025,14182.516263058,14182.516267451
11850000,193221.14447886,14194.713879117,14194.713838718,14194.71389943,14194.713903873
11875000,193172.3083451,14206.92291256,14206.922872049,14206.9229329,14206.92293739
11900000,193123.39958139,14219.150103481,14219.150062871,14219.150123859,14219.150128399
11925000,193074.37700186,14231.405748372,14231.405707651,14231.405768766,14231.405773348
11950000,193025.18440059,14243.703898703,14243.703857872,14243.703919111,14243.703923717
11975000,192975.76022977,14256.059941434,14256.059900485,14256.05996184,14256.059966464
12000000,192926.05463121,14268.486341106,14268.486300035,14268.486361503,14268.486366148
12025000,192876.04732143,14280.988168574,14280.988127384,14280.988188971,14280.988193635
12050000,192825.76012309,14293.55996817,14293.559926868,14293.559988591,14293.559993277
12075000,192775.25945997,14306.185133944,14306.185092536,14306.185154416,14306.185159133
12100000,192724.64589659,14318.838524758,14318.838483252,14318.838545313,14318.838550083
12125000,192674.03233605,14331.491914828,14331.491873248,14331.491935521,14331.491940351
12150000,192623.51848136,14344.120378413,14344.120336769,14344.120399269,14344.120404183
12175000,192573.17082555,14356.707292259,14356.707250564,14356.707313312,14356.70731831
12200000,192523.0137703,14369.24655596,14369.246514216,14369.246577216,14369.246582303
12225000,192473.03274476,14381.741812239,14381.741770441,14381.741833691,14381.741838867
12250000,192423.18702975,14394.203240892,14394.203199036,14394.203262536,14394.203267788
12275000,192373.42808763,14406.642976336,14406.642934405,14406.642998147,14406.643003476
12300000,192323.71789061,14419.070525512,14419.070483505,14419.070547484,14419.070552888
12325000,192274.04113982,14431.489713134,14431.489671042,14431.48973526,14431.489740744
12350000,192224.40599395,14443.898499527,14443.898457349,14443.898521806,14443.898527367
12375000,192174.83233147,14456.291915077,14456.291872809,14456.2919375,14456.291943143
12400000,192125.33439676,14468.666398688,14468.666356328,14468.666421249,14468.666426969
12425000,192075.90922635,14481.02269124,14481.022648774,14481.022713915,14481.022719715
12450000,192026.53754925,14493.365610486,14493.365567898,14493.36563324,14493.365639122
12475000,191977.19337012,14505.701655255,14505.701612538,14505.701678064,14505.701684023
12500000,191927.851703,14518.037072035,14518.037029181,14518.037094879,14518.037100906
12525000,191878.48706214,14530.378232263,14530.378189261,14530.378255122,14530.378261214
12550000,191829.06482507,14542.733791554,14542.733748401,14542.733814409,14542.73382056
12575000,191779.53405276,14555.116484671,14555.116441362,14555.116507504,14555.116513704
12600000,191729.82913845,14567.542713305,14567.542669828,14567.542736086,14567.542742333
12625000,191679.88179924,14580.029548175,14580.029504524,14580.029570885,14580.029577173
12650000,191629.63926661,14592.590181413,14592.590137578,14592.590204037,14592.590210364
12675000,191579.08203493,14605.229489406,14605.229445391,14605.229511952,14605.229518321
12700000,191528.2352355,14617.941189316,14617.941145135,14617.941211816,14617.941218233
12725000,191477.16915641,14630.707709117,14630.707664782,14630.707731605,14630.707738085
12750000,191425.98654157,14643.503362828,14643.50331835,14643.503385345,14643.503391907
12775000,191374.79947268,14656.300130025,14656.300085414,14656.300152607,14656.300159272
12800000,191323.70420774,14669.073946211,14669.073901479,14669.073968895,14669.073975677
12825000,191272.76284226,14681.809287513,14681.809242669,14681.809310323,14681.809317232
